   t |  uy[mm] | fy[N] 
  2.12500000e-06   6.00000000e-02   7.01537334e+02
  2.13000000e-06   6.00000000e-02   7.01537334e+02
  2.13500000e-06   6.00000000e-02   7.01537334e+02
  2.14000000e-06   6.00000000e-02   7.01537334e+02
  2.14500000e-06   6.00000000e-02   7.01537334e+02
  2.15000000e-06   6.00000000e-02   7.01537334e+02
  2.15500000e-06   6.00000000e-02   7.01537334e+02
  2.16000000e-06   6.00000000e-02   7.01537334e+02
  2.16500000e-06   6.00000000e-02   7.01537334e+02
  2.17000000e-06   6.00000000e-02   7.01537334e+02
  2.17500000e-06   6.00000000e-02   7.01537334e+02
  2.18000000e-06   6.00000000e-02   7.01537334e+02
  2.18500000e-06   6.00000000e-02   7.01537334e+02
  2.19000000e-06   6.00000000e-02   7.01537334e+02
  2.19500000e-06   6.00000000e-02   7.01537334e+02
  2.20000000e-06   6.00000000e-02   7.01537334e+02
  2.20500000e-06   6.00000000e-02   7.01537334e+02
  2.21000000e-06   6.00000000e-02   7.01537334e+02
  2.21500000e-06   6.00000000e-02   7.01537334e+02
  2.22000000e-06   6.00000000e-02   7.01537334e+02
  2.22500000e-06   6.00000000e-02   7.01537334e+02
  2.23000000e-06   6.00000000e-02   7.01537334e+02
  2.23500000e-06   6.00000000e-02   7.01537334e+02
  2.24000000e-06   6.00000000e-02   7.01537334e+02
  2.24500000e-06   6.00000000e-02   7.01537334e+02
  2.25000000e-06   6.00000000e-02   7.01537334e+02
  2.25500000e-06   6.00000000e-02   7.01537334e+02
  2.26000000e-06   6.00000000e-02   7.01537334e+02
  2.26500000e-06   6.00000000e-02   7.01537334e+02
  2.27000000e-06   6.00000000e-02   7.01537334e+02
  2.27500000e-06   6.00000000e-02   7.01537334e+02
  2.28000000e-06   6.00000000e-02   7.01537334e+02
  2.28500000e-06   6.00000000e-02   7.01537334e+02
  2.29000000e-06   6.00000000e-02   7.01537334e+02
  2.29500000e-06   6.00000000e-02   7.01537334e+02
  2.30000000e-06   6.00000000e-02   7.01537334e+02
  2.30500000e-06   6.00000000e-02   7.01537334e+02
  2.31000000e-06   6.00000000e-02   7.01537334e+02
  2.31500000e-06   6.00000000e-02   7.01537334e+02
  2.32000000e-06   6.00000000e-02   7.01537334e+02
  2.32500000e-06   6.00000000e-02   7.01537334e+02
  2.33000000e-06   6.00000000e-02   7.01537334e+02
  2.33500000e-06   6.00000000e-02   7.01537334e+02
  2.34000000e-06   6.00000000e-02   7.01537334e+02
  2.34500000e-06   6.00000000e-02   7.01537334e+02
  2.35000000e-06   6.00000000e-02   7.01537334e+02
  2.35500000e-06   6.00000000e-02   7.01537334e+02
  2.36000000e-06   6.00000000e-02   7.01537334e+02
  2.36500000e-06   6.00000000e-02   7.01537334e+02
  2.37000000e-06   6.00000000e-02   7.01537334e+02
  2.37500000e-06   6.00000000e-02   7.01537334e+02
  2.38000000e-06   6.00000000e-02   7.01537334e+02
  2.38500000e-06   6.00000000e-02   7.01537334e+02
  2.39000000e-06   6.00000000e-02   7.01537334e+02
  2.39500000e-06   6.00000000e-02   7.01537334e+02
  2.40000000e-06   6.00000000e-02   7.01537334e+02
  2.40500000e-06   6.00000000e-02   7.01537334e+02
  2.41000000e-06   6.00000000e-02   7.01537334e+02
  2.41500000e-06   6.00000000e-02   7.01537334e+02
  2.42000000e-06   6.00000000e-02   7.01537334e+02
  2.42500000e-06   6.00000000e-02   7.01537333e+02
  2.43000000e-06   6.00000000e-02   7.01537333e+02
  2.43500000e-06   6.00000000e-02   7.01537333e+02
  2.44000000e-06   6.00000000e-02   7.01537333e+02
  2.44500000e-06   6.00000000e-02   7.01537333e+02
  2.45000000e-06   6.00000000e-02   7.01537333e+02
